郵遞區號,電腦局號,郵務局號,局名,電腦局名,郵務電話,儲匯電話,郵務傳真,縣市,鄉鎮市區,地址,經度,緯度,平常日提供服務,平常日延時提供服務,週六提供服務,週日提供服務,週一至週五 郵務,週一至週五 儲匯,週六,週日,提供郵務業務延時服務郵局 週一至週五,提供郵務及儲匯業務延時服務郵局 週一至週五,營業時間備註
64941,030120-7,640020,二崙郵局,雲林20支,(05)5982-054,(05)5982-054,(05)5987-754,雲林縣,二崙鄉,中山路1段178號,120.416,23.7717,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
64945,030121-1,640021,二崙油車郵局,雲林21支,(05)5989-082,(05)5989-082,(05)5987-734,雲林縣,二崙鄉,文化路260、262號,120.389166,23.795833,○,,,,08:30-12:30 13:30-17:00,08:30-12:30 13:30-17:00,,,,,
63201,030122-4,640022,虎尾科技大學郵局,雲林22支,(05)6326-035,(05)6326-035,(05)6338-744,雲林縣,虎尾鎮,文化路64號,120.43046000000001,23.70178,○,,,,08:30-13:00 14:00-17:00,08:30-13:00 14:00-17:00,,,,,
63347,030123-8,640023,土庫郵局,雲林23支,(05)6622-718,(05)6622-718,(05)6621-044,雲林縣,土庫鎮,大同路65號,120.395,23.676,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
63351,030124-1,640024,土庫馬光郵局,雲林24支,(05)6652-193,(05)6652-193,(05)6654-044,雲林縣,土庫鎮,馬光路177-5號,120.35333999999999,23.70512,○,,,,08:30-12:30 13:30-17:00,08:30-12:30 13:30-17:00,,,,,
63741,030125-5,640025,崙背郵局,雲林25支,(05)6962-074,(05)6962-074,(05)6962-044,雲林縣,崙背鄉,民主路5號,120.353,23.7595,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
63841,030126-9,640026,麥寮郵局,雲林26支,(05)6932-054,(05)6932-054,(05)6935-054,雲林縣,麥寮鄉,光復路24號,120.256,23.7474,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
63641,030127-2,640027,臺西郵局,雲林27支,(05)6982-048,(05)6982-048,(05)6981-444,雲林縣,臺西鄉,中山路161號,120.199,23.7002,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
63441,030128-6,640028,褒忠郵局,雲林28支,(05)6972-043,(05)6972-043,(05)6973-043,雲林縣,褒忠鄉,三民路44號,120.312,23.6934,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
63545,030129-0,640029,東勢厝郵局,雲林29支,(05)6991-004,(05)6991-004,(05)6992-149,雲林縣,東勢鄉,東南村東勢西路32號,120.253,23.6757,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
63801,030130-1,640030,麥寮工業區郵局,雲林30支,(05)6812-680,(05)6812-680,(05)6812-099,雲林縣,麥寮鄉,台塑工業園區1號,120.213,23.8014,○,,,,08:30-13:00 13:30-16:30,08:30-13:00 13:30-16:30,,,,,
63866,030131-5,640031,麥寮橋頭郵局,雲林31支,(05)6915-930,(05)6915-930,(05)6916-244,雲林縣,麥寮鄉,橋頭村仁德路96-1號,120.273966,23.796987,○,,,,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,,,,,
65144,030132-9,640032,北港郵局,雲林32支,(05)7832-229,(05)7832-229,(05)7834-645,雲林縣,北港鎮,文化路54號,120.302,23.5692,○,○,○,,08:30-18:00 ,08:30-17:30 ,09:00-12:00 ,,,○,
65143,030133-2,640033,北港南陽郵局,雲林33支,(05)7833-074,(05)7833-074,(05)7823-254,雲林縣,北港鎮,中山路6號,120.304,23.5642,○,,,,08:30-12:30 13:30-17:00,08:30-12:30 13:30-17:00,,,,,
65141,030134-6,640034,北港北辰郵局,雲林34支,(05)7836-643,(05)7836-643,(05)7823-274,雲林縣,北港鎮,民有路26號,120.30226,23.5737,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
65241,030135-0,640035,水林郵局,雲林35支,(05)7852-604,(05)7852-604,(05)7856-254,雲林縣,水林鄉,水林路10號,120.246,23.5727,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
65341,030136-3,640036,口湖郵局,雲林36支,(05)7892-042,(05)7892-042,(05)7892-020,雲林縣,口湖鄉,湖東村廟前街26號,120.183,23.5858,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
65342,030137-7,640037,口湖椬梧郵局,雲林37支,(05)7907-002,(05)7907-002,(05)7907-004,雲林縣,口湖鄉,光明路36號,120.191,23.5464,○,,,,08:30-12:30 13:30-17:00,08:30-12:30 13:30-17:00,,,,,
65441,030138-1,640038,四湖郵局,雲林38支,(05)7872-045,(05)7872-045,(05)7875-104,雲林縣,四湖鄉,中正路347號,120.226,23.6365,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
65545,030139-4,640039,元長郵局,雲林39支,(05)7882-054,(05)7882-054,(05)7886-234,雲林縣,元長鄉,仁愛路3號,120.31482200000005,23.650099000000004,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
22047,031100-4,220000,板橋文化路郵局,板橋901支,(02)2259-8788,(02)2259-8788,(02)2255-7744,新北市,板橋區,文化路1段395號,121.4669405,25.0217405,○,○,○,,08:30-20:00 ,08:30-19:00 ,09:00-12:00 ,,,○,
22058,031101-8,220001,板橋大觀路郵局,板橋1支,(02)2967-7792,(02)2967-8524,(02)2960-8044,新北市,板橋區,大觀路1段47號,121.44812199999998,25.007627500000005,○,,○,,08:30-17:30 ,08:30-17:00 ,09:00-12:00 ,,,,
23669,031102-1,220002,土城郵局,板橋2支,(02)2260-1258,(02)2262-6351,(02)2263-1544,新北市,土城區,中央路2段160號,121.44173049999999,24.9767225,○,,○,,08:30-17:30 ,08:30-17:00 ,09:00-12:00 ,,,,
22064,031103-5,220003,板橋後埔郵局,板橋3支,(02)2956-7536,(02)2961-0578,(02)2964-8544,新北市,板橋區,實踐路128號,121.464054,25.002977499999986,○,,○,,08:30-17:30 ,08:30-17:00 ,09:00-12:00 ,,,,
22067,031104-9,220004,板橋埔墘郵局,板橋4支,(02)2961-9785,(02)2961-9785,(02)2964-8344,新北市,板橋區,中山路2段109號,121.4745445,25.0163675,○,,○,,08:30-17:30 ,08:30-17:00 ,09:00-12:00 ,,,,
22042,031106-6,220006,板橋莒光郵局,板橋6支,(02)2251-6574,(02)2250-1955,(02)2256-8044,新北市,板橋區,莒光路213號,121.47421690000002,25.0231994,○,,○,,08:30-17:30 ,08:30-17:00 ,09:00-12:00 ,,,,
22055,031107-0,220007,板橋站前郵局,板橋7支,(02)2969-9837,(02)2968-6876,(02)2960-3909,新北市,板橋區,府中路16號,121.46017789999999,25.00992489999999,○,,○,,08:30-17:30 ,08:30-17:00 ,09:00-12:00 ,,,,
22065,031108-3,220008,板橋民族路郵局,板橋8支,(02)2952-6805,(02)2958-5297,(02)2964-8244,新北市,板橋區,民族路263號,121.47039,25.007132999999996,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
22054,031109-7,220009,板橋中正路郵局,板橋9支,(02)2967-6806,(02)2960-6245,(02)2960-8144,新北市,板橋區,中正路35號,121.45621,25.01312,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
23678,031110-9,220010,土城工業區郵局,板橋10支,(02)2268-6014,(02)2267-7400,(02)2268-5064,新北市,土城區,三民路4號,121.42079190000001,24.963087899999994,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
22060,031112-6,220012,板橋南雅郵局,板橋12支,(02)2966-4716,(02)2966-4716,(02)2960-8244,新北市,板橋區,南雅南路1段123號,121.4555335,25.004983999999997,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
23653,031113-0,220013,土城清水郵局,板橋13支,(02)2261-2430,(02)2260-2989,(02)2263-1944,新北市,土城區,青雲路228、230號,121.4588095,24.9809685,○,,○,,08:30-17:30 ,08:30-17:00 ,09:00-12:00 ,,,,
22062,031114-3,220014,板橋國慶郵局,板橋14支,(02)2964-5842,(02)2958-0350,(02)2964-8144,新北市,板橋區,國慶路132號,121.46108,24.995874999999998,○,,○,,08:30-18:00 ,08:30-17:30 ,09:00-12:00 ,,,,
22048,031115-7,220015,板橋新海郵局,板橋15支,(02)2256-7944,(02)2256-7944,(02)2256-8144,新北市,板橋區,裕民街135號,121.4585744,25.027052399999988,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
22061,031116-1,220016,板橋八甲郵局,板橋16支,(02)8967-2293,(02)8966-2716,(02)8966-8044,新北市,板橋區,四川路2段123號1樓,121.45120549999999,24.994062500000002,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
22068,031117-4,220017,板橋光復橋郵局,板橋17支,(02)2963-0620,(02)2963-0620,(02)2956-8444,新北市,板橋區,中山路2段422-13號,121.484545,25.021749000000003,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
22066,031118-8,220018,板橋海山郵局,板橋18支,(02)2955-5800,(02)8951-9786,(02)2956-8244,新北市,板橋區,漢生東路171號,121.46943449999999,25.0124825,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
22052,031119-1,220019,板橋港尾郵局,板橋19支,(02)2968-9213,(02)2968-9213,(02)2960-8344,新北市,板橋區,中正路332號,121.45448,25.022435,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
23664,031120-3,220020,土城貨饒郵局,板橋20支,(02)2261-9029,(02)2261-9029,(02)2263-1634,新北市,土城區,中央路1段240號,121.44459499999999,24.985084999999998,○,,○,,08:30-17:00 ,08:30-17:00 ,09:00-12:00 ,,,,
22045,031121-7,220021,板橋江翠郵局,板橋21支,(02)2253-4928,(02)2250-2481,(02)2256-8244,新北市,板橋區,仁化街40-1號,121.4749865,25.031569499999996,○,,○,,08:30-17:30 ,08:30-17:00 ,09:00-12:00 ,,,,
22052,031123-4,220023,板橋漢生郵局,板橋23支,(02)2256-1119,(02)2256-1119,(02)2256-8344,新北市,板橋區,國光路205號,121.4619285,25.018746,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
22067,031124-8,220024,板橋三民路郵局,板橋24支,(02)2951-8120,(02)2951-8120,(02)2956-8344,新北市,板橋區,三民路1段120號,121.4790712,25.020992200000006,○,,○,,08:30-17:30 ,08:30-17:00 ,09:00-12:00 ,,,,
22058,031126-5,220026,板橋浮洲郵局,板橋26支,(02)2969-7993,(02)2969-7993,(02)2960-8444,新北市,板橋區,大觀路2段313號,121.44229299999999,24.998828,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
23653,031127-9,220027,土城青雲郵局,板橋27支,(02)2266-7380,(02)2266-7380,(02)2263-1164,新北市,土城區,金城路2段249號(地方法院內),121.458646,24.984472999999994,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
23645,031128-2,220028,土城平和郵局,板橋28支,(02)2265-9556,(02)2266-8983,(02)2273-0544,新北市,土城區,金城路3段185號,121.469717,24.989099999999997,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
23659,031129-6,220029,土城學府郵局,板橋29支,(02)8262-1088,(02)2260-3413,(02)2274-0484,新北市,土城區,明德路2段58號,121.448888,24.983333,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
22001,031130-8,220030,新北市政府郵局,板橋30支,(02)8964-5399,(02)8964-5399,(02)8964-5398,新北市,板橋區,中山路1段161號B1,121.46608499999999,25.012321000000004,○,,,,08:30-17:30 ,08:30-17:00 ,,,,,
22071,031131-1,220031,板橋溪崑郵局,板橋31支,(02)2687-1194,(02)2687-1194,(02)2687-9644,新北市,板橋區,金門街278號,121.42950649999999,24.98617550000001,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
23741,031132-5,220032,三峽郵局,板橋32支,(02)2672-1173,(02)2671-1054,(02)2674-2978,新北市,三峽區,民生街66號,121.37462799999999,24.936179500000005,○,,○,,08:30-17:30 ,08:30-17:00 ,09:00-12:00 ,,,,
23742,031133-9,220033,三峽大埔郵局,板橋33支,(02)2671-1198,(02)2671-1198,(02)2673-2554,新北市,三峽區,中正路2段269號,121.3661537,24.911434700000004,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
23741,031134-2,220034,三峽中山郵局,板橋34支,(02)2671-1295,(02)2671-1295,(02)2673-2824,新北市,三峽區,中山路11號,121.3694695,24.934240000000003,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
23743,031135-6,220035,三峽橫溪郵局,板橋35支,(02)8676-5048,(02)8676-5048,(02)8676-2834,新北市,三峽區,介壽路3段47號,121.39540500000001,24.937468999999993,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
23741,031136-0,220036,臺北大學郵局,板橋36支,(02)2671-9315,(02)2671-9315,(02)2672-5428,新北市,三峽區,大學路151號,121.37278449999998,24.945170499999996,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
23942,031137-3,220037,鶯歌郵局,板橋37支,(02)2679-2330,(02)2670-3330,(02)2678-0544,新北市,鶯歌區,中正一路47號,121.352256,24.953879,○,,○,,08:30-18:00 ,08:30-17:30 ,09:00-12:00 ,,,,
23943,031138-7,220038,鶯歌鳳鳴郵局,板橋38支,(02)2679-4155,(02)2679-4155,(02)2678-1834,新北市,鶯歌區,鶯桃路2段60號,121.324966,24.973189,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
23942,031139-1,220039,鶯歌二橋郵局,板橋39支,(02)2679-6540,(02)2679-6540,(02)2678-1844,新北市,鶯歌區,中正3路208之4號,121.33218,24.938045,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
23943,031140-2,220040,鶯歌永昌郵局,板橋40支,(02)2678-3133,(02)2678-3133,(02)2678-2308,新北市,鶯歌區,鶯桃路135巷1號,121.33781499999999,24.954624,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
23143,031141-6,220041,新店郵局,板橋41支,(02)2911-1249,(02)2913-3884,(02)2917-0610,新北市,新店區,北新路2段177號,121.54251000000001,24.977505,○,,○,,08:30-18:00 ,08:30-17:30 ,09:00-12:00 ,,,,
23153,031142-0,220042,新店頂城郵局,板橋42支,(02)2211-8791,(02)2211-8791,(02)2212-2141,新北市,新店區,安康路1段50-1號,121.5297,24.961475,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
23160,031143-3,220043,新店龜山郵局,板橋43支,(02)2666-7584,(02)2666-7584,(02)2666-5574,新北市,新店區,新烏路2段392、394號,121.5513905,24.9091885,○,,,,08:00-12:00 13:00-16:30,08:00-12:00 13:00-16:30,,,,,
23157,031144-7,220044,新店五城郵局,板橋44支,(02)2214-2424,(02)2214-2424,(02)2215-0491,新北市,新店區,錦秀路5號,121.47943,24.945085,○,,,,08:00-12:00 13:00-16:30,08:00-12:00 13:00-16:30,,,,,
23143,031145-1,220045,新店大坪林郵局,板橋45支,(02)2911-2892,(02)2918-9045,(02)2918-2149,新北市,新店區,北新路3段116號,121.54182549999999,24.9816855,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
23153,031146-4,220046,新店青潭郵局,板橋46支,(02)2217-1465,(02)2217-1465,(02)2217-2724,新北市,新店區,郵政路1號,121.5575895,24.9534495,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
23153,031147-8,220047,新店公崙郵局,板橋47支,(02)2211-7431,(02)2211-7431,(02)2212-2292,新北市,新店區,安康路2段179號,121.50961000000001,24.95918,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
23147,031148-1,220048,新店檳榔路郵局,板橋48支,(02)2911-4400,(02)2913-6997,(02)2918-2331,新北市,新店區,北新路1段273號,121.540905,24.96687,○,,○,,08:30-17:30 ,08:30-17:00 ,09:00-12:00 ,,,,
23150,031149-5,220049,新店復興郵局,板橋49支,(02)2911-5002,(02)2911-5002,(02)2918-2934,新北市,新店區,復興路30號,121.5391505,24.986982499999993,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
23150,031150-7,220050,新店中央郵局,板橋50支,(02)2219-5162,(02)2219-5162,(02)2219-3201,新北市,新店區,中央路232號,121.529285,24.972745,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
23241,031151-1,220051,坪林郵局,板橋51支,(02)2665-6214,(02)2665-6214,(02)2665-7214,新北市,坪林區,北宜路8段282號,121.70956499999998,24.934840999999995,○,,,,08:00-12:00 13:00-16:30,08:00-12:00 13:00-16:30,,,,,
23148,031152-4,220052,新店中正郵局,板橋52支,(02)2915-0640,(02)2912-4736,(02)2918-3275,新北市,新店區,中正路253號,121.53876949999999,24.973385499999996,○,,○,,08:30-17:30 ,08:30-17:00 ,09:00-12:00 ,,,,
23144,031153-8,220053,新店寶橋郵局,板橋53支,(02)2914-4585,(02)2914-4585,(02)2918-3280,新北市,新店區,寶中路94-2號1樓,121.548651,24.979996499999995,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
23159,031154-1,220054,新店十四份郵局,板橋54支,(02)2211-2584,(02)2211-2584,(02)2211-4346,新北市,新店區,安民街206號,121.517499,24.971944,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
23341,031155-5,220055,烏來郵局,板橋55支,(02)2661-6303,(02)2661-6303,(02)2661-6268,新北市,烏來區,烏來里溫泉街69號,121.55166700000001,24.859983000000007,○,,,,08:00-12:00 13:00-16:30,08:00-12:00 13:00-16:30,,,,,
23159,031156-9,220056,新店永安郵局,板橋56支,(02)2944-2541,(02)2944-2541,(02)2942-8094,新北市,新店區,安和路3段57號,121.51778669999997,24.982681699999993,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
23156,031157-2,220057,新店雙城郵局,板橋57支,(02)2215-7065,(02)2214-0193,(02)2215-0489,新北市,新店區,安康路3段47號,121.49272049999999,24.952500500000003,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
23152,031158-6,220058,新店碧潭郵局,板橋58支,(02)2911-1564,(02)2911-1564,(02)2918-9484,新北市,新店區,北宜路1段47號,121.53831,24.95719,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
23160,031159-0,220059,新店屈尺郵局,板橋59支,(02)2666-8950,(02)2666-8950,(02)2666-5581,新北市,新店區,屈尺路64號,121.54683449999999,24.922892499999996,○,,,,08:00-11:00 ,08:00-11:00 ,,,,,營業日：每月20日及每週一、二、四、五。<br>營業時間：上午8時至11時。<br>
23148,031160-1,220060,新店水尾郵局,板橋60支,(02)2218-0146,(02)2218-0146,(02)2218-9494,新北市,新店區,中正路493之5號,121.533417,24.983379,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
23146,031161-5,220061,新店五峰郵局,板橋61支,(02)2916-0300,(02)2916-0300,(02)2918-9501,新北市,新店區,中正路35號,121.54468499999997,24.969682000000002,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
23149,031162-9,220062,新店中華路郵局,板橋62支,(02)2912-0115,(02)2912-0115,(02)2918-5075,新北市,新店區,中華路74號,121.5387207,24.969721699999994,○,,,,09:00-17:00 ,09:00-16:30 ,,,,,僅每週2及5營業。<br><br>
23156,031163-2,220063,新店玫瑰城郵局,板橋63支,(02)2214-0502,(02)2214-0502,(02)2214-1594,新北市,新店區,如意街112號,121.496555,24.946875,○,,,,08:30-16:00 ,08:30-16:00 ,,,,,
23445,031164-6,220064,永和郵局,板橋64支,(02)2232-9702,(02)2232-9700,(02)2926-1043,新北市,永和區,中興街1號,121.51548450000001,25.0123115,○,,○,,08:30-18:00 ,08:30-17:30 ,09:00-12:00 ,,,,
23449,031165-0,220065,永和福和郵局,板橋65支,(02)8928-9702,(02)8928-1732,(02)8926-3024,新北市,永和區,福和路154、156號,121.52185100000001,25.008098999999998,○,,○,,08:30-17:30 ,08:30-17:00 ,09:00-12:00 ,,,,
23445,031166-3,220066,永和永貞郵局,板橋66支,(02)2923-3714,(02)2923-3714,(02)2920-3154,新北市,永和區,永和區自由街53號,121.51392600000003,25.005692,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
23455,031167-7,220067,永和中正路郵局,板橋67支,(02)8943-3227,(02)8943-3230,(02)8943-3225,新北市,永和區,中正路91號,121.5153,24.997339999999998,○,,○,,08:30-17:30 ,08:30-17:00 ,09:00-12:00 ,,,,
23452,031168-1,220068,永和秀朗郵局,板橋68支,(02)8660-8859,(02)8660-8873,(02)8660-8900,新北市,永和區,永亨路178號,121.52596049999998,25.002575500000003,○,,,,08:30-17:30 ,08:30-17:00 ,,,,,
23446,031169-4,220069,永和中山路郵局,板橋69支,(02)2929-2695,(02)2929-2695,(02)2920-0094,新北市,永和區,中山路1段249、251號,121.507976,25.007749999999998,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
23551,031171-0,220071,中和郵局,板橋71支,(02)2222-4804,(02)2222-4804,(02)2221-8010,新北市,中和區,民樂路17號,121.48235500000003,25.001295999999996,○,,○,,08:30-18:00 ,08:30-17:30 ,09:00-12:00 ,,,,
23553,031172-3,220072,中和泰和街郵局,板橋72支,(02)2249-3114,(02)2249-3550,(02)2245-4904,新北市,中和區,泰和街6號,121.499905,25.001317000000004,○,,○,,08:30-18:00 ,08:30-17:30 ,09:00-12:00 ,,,,
23557,031173-7,220073,中和中山路郵局,板橋73支,(02)2240-0278,(02)2240-0278,(02)2240-3069,新北市,中和區,中山路2段362號,121.49253699999998,25.002881,○,,○,,08:30-17:30 ,08:30-17:00 ,09:00-12:00 ,,,,
23569,031174-1,220074,中和南勢角郵局,板橋74支,(02)2942-1652,(02)2949-9308,(02)2942-3648,新北市,中和區,景新街442號,121.513,24.9881,○,,○,,08:30-17:30 ,08:30-17:00 ,09:00-12:00 ,,,,
23553,031175-4,220075,中和連城路郵局,板橋75支,(02)2249-4358,(02)2249-4358,(02)2249-4412,新北市,中和區,連城路192-1號,121.49216,24.99688,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
23561,031176-8,220076,中和中正路郵局,板橋76支,(02)2245-5356,(02)2245-5356,(02)2245-4964,新北市,中和區,中正路277號1樓,121.495207,24.99371200000001,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
23580,031177-1,220077,中和秀山郵局,板橋77支,(02)2946-5278,(02)2946-5278,(02)2942-7764,新北市,中和區,自立路147號,121.52252,24.993315,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
23544,031178-5,220078,中和民富街郵局,板橋78支,(02)2225-0253,(02)2225-0253,(02)2225-6548,新北市,中和區,中山路3段110號,121.4767762,25.006426199999993,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
23576,031179-9,220079,中和宜安郵局,板橋79支,(02)2941-4979,(02)2941-4979,(02)2948-9314,新北市,中和區,宜安路99號,121.51019350000001,24.997851500000003,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
23546,031180-1,220080,中和國光街郵局,板橋80支,(02)2953-0456,(02)2953-0456,(02)2964-5484,新北市,中和區,國光街159號1樓,121.468625,25.001155,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
23560,031181-4,220081,中和大華郵局,板橋81支,(02)2245-4264,(02)2245-4264,(02)2245-7584,新北市,中和區,中興街132號,121.499605,24.992737,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
23841,031182-8,220082,樹林郵局,板橋82支,(02)2681-2148,(02)2681-2148,(02)2681-1091,新北市,樹林區,保安街1段325號,121.41748350000002,24.9983875,○,,○,,08:30-18:00 ,08:30-17:30 ,09:00-12:00 ,,,,
23877,031183-1,220083,樹林山佳郵局,板橋83支,(02)2680-7719,(02)2680-7719,(02)2680-5854,新北市,樹林區,佳園路1段28號,121.39250700000001,24.9715895,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
23867,031184-5,220084,樹林迴龍郵局,板橋84支,(02)2689-2417,(02)2689-3380,(02)2688-0854,新北市,樹林區,中正路708號,121.40927000000002,25.017855,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
23845,031185-9,220085,樹林鎮前街郵局,板橋85支,(02)2681-3381,(02)2683-2883,(02)2686-5864,新北市,樹林區,鎮前街25號,121.42584769999999,24.9924347,○,,○,,08:30-17:30 ,08:30-17:00 ,09:00-12:00 ,,,,
23848,031186-2,220086,樹林育英街郵局,板橋86支,(02)2681-2832,(02)2686-2173,(02)2686-5874,新北市,樹林區,育英街36號,121.42117050000002,24.989395500000008,○,,○,,08:30-17:30 ,08:30-17:00 ,09:00-12:00 ,,,,
23854,031187-6,220087,樹林柑園郵局,板橋87支,(02)2680-2825,(02)2680-2825,(02)2680-2814,新北市,樹林區,佳園路3段47號,121.38809050000002,24.953810499999996,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
23847,031188-0,220088,樹林樹新路郵局,板橋88支,(02)2682-5921,(02)2682-5921,(02)2686-6014,新北市,樹林區,樹新路229號,121.431,25.0007,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
